%time,field.destination_id0,field.destination_id1,field.destination_id2,field.destination_id3,field.destination_id4,field.destination_id5,field.destination_id6,field.destination_id7,field.destination_id8,field.destination_id9,field.distance0,field.stamp0,field.stamp1,field.stamp2
351688000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14923.1741369,351688000000,351688000000,351688000000
351788000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14768.7813735,351788000000,351788000000,351788000000
351889000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14950.1194473,351888000000,351888000000,351888000000
351989000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14768.0296661,351989000000,351989000000,351989000000
352089000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15118.3324491,352089000000,352089000000,352089000000
352189000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15001.8163352,352189000000,352189000000,352189000000
352290000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14884.3880062,352290000000,352290000000,352290000000
352390000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14817.6020039,352390000000,352390000000,352390000000
352491000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15084.8381467,352490000000,352490000000,352490000000
352591000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14941.7335204,352591000000,352591000000,352591000000
352691000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14899.3491565,352691000000,352691000000,352691000000
352791000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14905.1247667,352791000000,352791000000,352791000000
352892000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14973.3728075,352891000000,352891000000,352891000000
352992000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15166.2534878,352992000000,352992000000,352992000000
353092000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15083.2477976,353092000000,353092000000,353092000000
353193000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14850.0658114,353193000000,353193000000,353193000000
353293000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14847.2310817,353293000000,353293000000,353293000000
353393000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14975.8300938,353393000000,353393000000,353393000000
353493000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14861.6508156,353493000000,353493000000,353493000000
353594000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14826.5819966,353593000000,353593000000,353593000000
353694000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15072.6418641,353694000000,353694000000,353694000000
353794000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15040.4038557,353794000000,353794000000,353794000000
353895000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15209.4264693,353895000000,353895000000,353895000000
353995000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15017.7011887,353995000000,353995000000,353995000000
354096000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15001.1106806,354095000000,354095000000,354095000000
354196000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15010.6010179,354196000000,354196000000,354196000000
354296000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15216.7400064,354296000000,354296000000,354296000000
354397000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15117.9096346,354396000000,354396000000,354396000000
354497000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15064.1092684,354497000000,354497000000,354497000000
354597000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14924.6295299,354597000000,354597000000,354597000000
354697000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15174.4030527,354697000000,354697000000,354697000000
354798000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14698.165534,354798000000,354798000000,354798000000
354898000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14995.3304882,354898000000,354898000000,354898000000
354998000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15025.5045948,354998000000,354998000000,354998000000
355099000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15036.4899418,355098000000,355098000000,355098000000
355199000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15051.1336526,355199000000,355199000000,355199000000
355299000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15180.6356022,355299000000,355299000000,355299000000
355400000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14940.100381,355399000000,355399000000,355399000000
355500000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15074.322075,355500000000,355500000000,355500000000
355600000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15092.4431668,355600000000,355600000000,355600000000
355700000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15042.0579823,355700000000,355700000000,355700000000
355801000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15082.7057263,355801000000,355801000000,355801000000
355901000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15028.4962648,355901000000,355901000000,355901000000
356002000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15081.7610547,356001000000,356001000000,356001000000
356102000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15031.5663917,356102000000,356102000000,356102000000
356202000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14915.4946365,356202000000,356202000000,356202000000
356302000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15255.2151927,356302000000,356302000000,356302000000
356403000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15082.991489,356402000000,356402000000,356402000000
356503000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15072.7624543,356503000000,356503000000,356503000000
356603000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15122.3775843,356603000000,356603000000,356603000000
356703000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14922.6275388,356703000000,356703000000,356703000000
356804000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14890.5517946,356803000000,356803000000,356803000000
356904000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14969.5386248,356903000000,356903000000,356903000000
357004000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15104.5129212,357004000000,357004000000,357004000000
357105000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15038.1553919,357104000000,357104000000,357104000000
357205000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15220.4016399,357205000000,357205000000,357205000000
357305000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14784.2429474,357305000000,357305000000,357305000000
357406000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14920.6940121,357406000000,357406000000,357406000000
357506000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15016.1871239,357506000000,357506000000,357506000000
357607000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14932.5119074,357606000000,357606000000,357606000000
357707000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15018.3247492,357707000000,357707000000,357707000000
357806000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14914.9180778,357806000000,357806000000,357806000000
357907000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15138.6052562,357906000000,357906000000,357906000000
358007000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14819.3327548,358007000000,358007000000,358007000000
358108000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14941.5602293,358108000000,358108000000,358108000000
358208000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15155.9677302,358208000000,358208000000,358208000000
358309000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15087.4486356,358309000000,358309000000,358309000000
358409000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14933.1235088,358409000000,358409000000,358409000000
358509000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15307.3029045,358509000000,358509000000,358509000000
358610000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15206.7805463,358609000000,358609000000,358609000000
358710000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15068.3881303,358710000000,358710000000,358710000000
358810000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14884.7340769,358810000000,358810000000,358810000000
358911000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14821.7867991,358910000000,358910000000,358910000000
359011000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14924.3197529,359011000000,359011000000,359011000000
359112000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14975.2419746,359111000000,359111000000,359111000000
359211000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14974.7157234,359211000000,359211000000,359211000000
359311000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15018.6124359,359311000000,359311000000,359311000000
359412000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14939.7293235,359412000000,359412000000,359412000000
359512000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14875.4979251,359512000000,359512000000,359512000000
359613000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15087.4526591,359613000000,359613000000,359613000000
359713000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14920.7191402,359713000000,359713000000,359713000000
359813000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14865.7343059,359813000000,359813000000,359813000000
359914000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14914.2976365,359913000000,359913000000,359913000000
360014000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15138.9232255,360014000000,360014000000,360014000000
360115000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15041.4159403,360114000000,360114000000,360114000000
360215000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14962.3486113,360215000000,360215000000,360215000000
360315000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15033.3472285,360315000000,360315000000,360315000000
360415000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14856.6896687,360415000000,360415000000,360415000000
360516000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14892.7182721,360516000000,360516000000,360516000000
360616000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14960.3397747,360616000000,360616000000,360616000000
360716000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15090.7308563,360716000000,360716000000,360716000000
360816000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15061.2439557,360816000000,360816000000,360816000000
360917000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14835.6539944,360917000000,360917000000,360917000000
361017000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15106.2907284,361017000000,361017000000,361017000000
361118000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15159.9171693,361117000000,361117000000,361117000000
361218000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14960.8229913,361218000000,361218000000,361218000000
361318000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15023.0250632,361318000000,361318000000,361318000000
361419000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14981.1705787,361418000000,361418000000,361418000000
361519000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15041.5697257,361519000000,361519000000,361519000000
361619000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15037.6864849,361619000000,361619000000,361619000000
361719000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15014.0966006,361719000000,361719000000,361719000000
361819000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14882.3206759,361819000000,361819000000,361819000000
361919000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14916.3509773,361919000000,361919000000,361919000000
362019000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14952.1611767,362019000000,362019000000,362019000000
362120000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14981.7668551,362120000000,362120000000,362120000000
362221000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14921.7799586,362220000000,362220000000,362220000000
362321000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15027.7428519,362321000000,362321000000,362321000000
362421000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15002.7363221,362421000000,362421000000,362421000000
362522000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14959.6441771,362521000000,362521000000,362521000000
362622000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14942.2535749,362622000000,362622000000,362622000000
362722000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15086.3208065,362722000000,362722000000,362722000000
362822000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15191.8469169,362822000000,362822000000,362822000000
362923000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14969.5944767,362923000000,362923000000,362923000000
363023000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15105.8413802,363023000000,363023000000,363023000000
363123000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14864.1140673,363123000000,363123000000,363123000000
363224000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14959.0836538,363223000000,363223000000,363223000000
363324000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14975.2258874,363324000000,363324000000,363324000000
363424000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15177.3180123,363424000000,363424000000,363424000000
363525000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15164.9372498,363524000000,363524000000,363524000000
363625000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15009.2177787,363625000000,363625000000,363625000000
363725000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15005.8489302,363725000000,363725000000,363725000000
363824000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14983.8460607,363824000000,363824000000,363824000000
363925000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14869.7255556,363925000000,363925000000,363925000000
364026000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15202.933141,364025000000,364025000000,364025000000
364126000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15051.0948489,364126000000,364126000000,364126000000
364226000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15083.6372401,364226000000,364226000000,364226000000
364327000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14828.9647226,364327000000,364327000000,364327000000
364427000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14913.4235352,364427000000,364427000000,364427000000
364527000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15033.2442362,364527000000,364527000000,364527000000
364628000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15065.0127016,364627000000,364627000000,364627000000
364728000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15018.45537,364727000000,364727000000,364727000000
364828000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15198.2849046,364828000000,364828000000,364828000000
364929000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15134.1855954,364929000000,364929000000,364929000000
365029000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15145.5823142,365029000000,365029000000,365029000000
365130000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14815.4821097,365129000000,365129000000,365129000000
365230000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15177.8333703,365230000000,365230000000,365230000000
365330000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14984.1098607,365330000000,365330000000,365330000000
365430000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15242.6647083,365430000000,365430000000,365430000000
365531000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15091.863336,365530000000,365530000000,365530000000
365631000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15128.5866786,365631000000,365631000000,365631000000
365731000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15100.0920599,365731000000,365731000000,365731000000
365831000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15136.0829385,365831000000,365831000000,365831000000
365931000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15011.2460312,365931000000,365931000000,365931000000
366032000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15097.9349616,366032000000,366032000000,366032000000
366132000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15003.2196837,366132000000,366132000000,366132000000
366233000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14995.9671836,366233000000,366233000000,366233000000
366333000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14884.193371,366333000000,366333000000,366333000000
366433000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14917.888677,366433000000,366433000000,366433000000
366534000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14938.8143355,366534000000,366534000000,366534000000
366634000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14897.5216967,366634000000,366634000000,366634000000
366735000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15086.8416517,366734000000,366734000000,366734000000
366835000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14950.7149071,366835000000,366835000000,366835000000
366935000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14770.0809917,366935000000,366935000000,366935000000
367035000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14989.8814046,367035000000,367035000000,367035000000
367136000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15130.7486284,367136000000,367136000000,367136000000
367236000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14957.2563103,367235000000,367235000000,367235000000
367336000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15216.2032342,367336000000,367336000000,367336000000
367437000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14894.6544579,367437000000,367437000000,367437000000
367537000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14943.5784186,367537000000,367537000000,367537000000
367637000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14866.4779518,367637000000,367637000000,367637000000
367738000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14776.9184734,367738000000,367738000000,367738000000
367838000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15007.2238595,367838000000,367838000000,367838000000
367938000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14979.9650462,367938000000,367938000000,367938000000
368039000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14955.6618245,368038000000,368038000000,368038000000
368139000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14955.3301276,368139000000,368139000000,368139000000
368239000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14905.0877316,368239000000,368239000000,368239000000
368340000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15046.5199033,368339000000,368339000000,368339000000
368440000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14837.8363599,368440000000,368440000000,368440000000
368540000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15056.6667866,368540000000,368540000000,368540000000
368641000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14943.5075472,368640000000,368640000000,368640000000
368741000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15096.986778,368741000000,368741000000,368741000000
368841000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15091.972684,368841000000,368841000000,368841000000
368941000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14864.8227602,368941000000,368941000000,368941000000
369042000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14807.6777208,369041000000,369041000000,369041000000
369142000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14968.6227347,369142000000,369142000000,369142000000
369242000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14945.0361027,369242000000,369242000000,369242000000
369343000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15049.4512834,369343000000,369343000000,369343000000
369443000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15119.6221619,369443000000,369443000000,369443000000
369543000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14925.6369905,369543000000,369543000000,369543000000
369644000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15009.7297437,369644000000,369644000000,369644000000
369744000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,14869.1294804,369744000000,369744000000,369744000000
369844000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15217.0382473,369844000000,369844000000,369844000000
369945000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,15099.8581751,369944000000,369944000000,369944000000
