%time,field.destination_id0,field.destination_id1,field.destination_id2,field.destination_id3,field.destination_id4,field.destination_id5,field.destination_id6,field.destination_id7,field.destination_id8,field.destination_id9,field.distance0,field.stamp0,field.stamp1,field.stamp2
400012000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,19845.3542989,400011000000,400011000000,400011000000
400112000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,19514.5614727,400112000000,400112000000,400112000000
400211000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,19737.060164,400211000000,400211000000,400211000000
400312000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,20095.1812238,400312000000,400312000000,400312000000
400413000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,19910.7659699,400413000000,400413000000,400413000000
400513000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,19883.6313007,400513000000,400513000000,400513000000
400614000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,19945.4983339,400613000000,400613000000,400613000000
400714000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,20081.6390875,400714000000,400714000000,400714000000
400814000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,19861.3742744,400814000000,400814000000,400814000000
400915000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,19813.5152482,400915000000,400915000000,400915000000
401015000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,19988.2561707,401015000000,401015000000,401015000000
401116000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,20102.5596264,401115000000,401115000000,401115000000
401216000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,19951.7643333,401216000000,401216000000,401216000000
401316000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,19857.3355339,401316000000,401316000000,401316000000
401417000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,20069.0846544,401416000000,401416000000,401416000000
401517000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,19877.2127524,401517000000,401517000000,401517000000
401617000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,19976.9773662,401617000000,401617000000,401617000000
